date,PriceBTC,PriceUSD,BTC_return,USD_return,Weekday
09/08/2015,0.00450544753676526,1.19999,-1.83664030094065,0.00000,Sunday
10/08/2015,0.00452948069684342,1.19999,0.53342447963371200,0.00000,Monday
11/08/2015,0.003647460274018430,0.99,-19.4728818126914,-17.4993124942708,Tuesday
12/08/2015,0.0048033915793596700,1.288,31.6914021949783,30.1010101010101,Wednesday
13/08/2015,0.007120739005894420,1.8848,48.243983199131,46.3354037267081,Thursday
14/08/2015,0.006739268333947810,1.79504416247808,-5.357178119164810000,-4.76208815375212,Friday
15/08/2015,0.006804016059144800,1.78222244301578,0.960753037103974000,-0.71428434633048,Saturday
16/08/2015,0.005920785293245860,1.53307377556984,-12.981021182509600000,-13.97966165347710,Sunday
17/08/2015,0.005024545650337460,1.29638,-15.137175197533100000,-15.4391640729659,Monday
18/08/2015,0.004975937650241750,1.08418656925774,-0.967410856192447000,-16.3681505995356,Tuesday
19/08/2015,0.0054573080711341900,1.24,9.67396407929374,14.3714592267024,Wednesday
20/08/2015,0.006461340480251090,1.5218,18.3979426491903,22.7258064516129,Thursday
21/08/2015,0.006167853046626020,1.43588,-4.542206598183550000,-5.6459455907478,Friday
22/08/2015,0.0060700876612872800,1.4,-1.5850796800715,-2.49881605705212,Saturday
23/08/2015,0.005903624667210920,1.35,-2.74234909551633,-3.57142857142857,Sunday
24/08/2015,0.005841025879649370,1.23804,-1.060344976014940000,-8.29333333333333,Monday
25/08/2015,0.0057092352508013000,1.27119,-2.2562925000425,2.67762,Tuesday
26/08/2015,0.00521854422554814,1.18,-8.59468919562021,-7.17359324727224,Wednesday
27/08/2015,0.005052283364867190,1.13646,-3.18596247334641,-3.68983050847458,Thursday
28/08/2015,0.005577789944767310,1.295,10.401367895443300000,13.9503370114214,Friday
29/08/2015,0.0051299634206219,1.179,-8.02874487171266,-8.958,Saturday
30/08/2015,0.005763699520310700,1.32,12.3536182956247,11.9592875318066,Sunday
31/08/2015,0.0056635009048226300,1.30651,-1.73844273343848,-1.0219696969697,Monday
01/09/2015,0.005966074869127210,1.36,5.34252522228662,4.0941133248119,Tuesday
02/09/2015,0.005700516076976260,1.30828087083577,-4.451147496072220000,-3.80287714442868,Wednesday
03/09/2015,0.005431665865395110,1.23357,-4.716243370788930000,-5.71061402037029,Thursday
04/09/2015,0.005336028210467400,1.23357,-1.760742602688670000,0.00000,Friday
05/09/2015,0.005777251821444280,1.36287107188779,8.268764586202060000,10.4818593097911,Saturday
06/09/2015,0.005564657594961420,1.34,-3.679850438468730000,-1.67815374172628,Sunday
07/09/2015,0.005301046556499200,1.27561,-4.737237358519770000,-4.80522388059701,Monday
08/09/2015,0.005174542980344360,1.26349378725891,-2.386388702807070000,-0.949836763673066,Tuesday
09/09/2015,0.005068647432188010,1.21,-2.046471515621710000,-4.23379899437117,Wednesday
10/09/2015,0.004966272796076540,1.1857,-2.019762421456830000,-2.00826446280992,Thursday
11/09/2015,0.0038519200194817000,0.927715708357686,-22.438412514818,-21.7579734875866,Friday
12/09/2015,0.004850353768968830,1.14639,25.9204174655079,23.5712610740879,Saturday
13/09/2015,0.0038411384342875000,0.88557,-20.8070458929821,-22.75142,Sunday
14/09/2015,0.004135115769784750,0.955,7.65339079875627,7.84014815316689,Monday
15/09/2015,0.004123289122454700,0.95,-0.286005229078886000,-0.523560209424084,Tuesday
16/09/2015,0.004088048233933780,0.93634,-0.854679055344540000,-1.43789473684211,Wednesday
17/09/2015,0.0037521006751372700,0.875,-8.21779831284524,-6.55103915244462,Thursday
18/09/2015,0.003655020999221410,0.85226,-2.58734198043096,-2.59885714285714,Friday
19/09/2015,0.0038050444074607900,0.883689479836353,4.10458403033356,3.68778070499061,Saturday
20/09/2015,0.004067905199921010,0.94116,6.9082187830663,6.50347452074339,Sunday
21/09/2015,0.004150221326034250,0.94116,2.023550748302550000,0.00000,Monday
22/09/2015,0.0034943108537640700,0.80588,-15.8042287565646,-14.37375,Tuesday
23/09/2015,0.0039542448203935100,0.91,13.1623655100404000000,12.9200377227379,Wednesday
24/09/2015,0.0034141364329375500,0.8,-13.6589516326966000000,-12.0879120879121,Thursday
25/09/2015,0.0028968971353576800,0.68233,-15.1499305238611000000,-14.70875,Friday
26/09/2015,0.003283661034175380,0.77032,13.350971082028,12.89552,Saturday
27/09/2015,0.003004458760418350,0.700769905318527,-8.502773911532730000,-9.02872763026703,Sunday
28/09/2015,0.0025173525104458700,0.604208065458796,-16.2127787004357,-13.779393082789400,Monday
29/09/2015,0.002872001418155900,0.68163,14.0881702597629,12.8137869994196,Tuesday
30/09/2015,0.003014466384741010,0.713644313851549,4.960476888503280000,4.69672899542993,Wednesday
01/10/2015,0.002748281353394520,0.654722555230859,-8.830253762121800000,-8.256460182900970,Thursday
02/10/2015,0.0027934704547499100,0.66467,1.64426765474994,1.51933741852432,Friday
03/10/2015,0.002834786139504030,0.6796,1.47900919030192,2.24622745121639,Saturday
04/10/2015,0.0025448723519654700,0.60954,-10.2270073745063,-10.3090052972337,Sunday
05/10/2015,0.0025222731506496000,0.60777,-0.8880288749420400000,-0.29038,Monday
06/10/2015,0.002636829538384,0.65114,4.54179150679602,7.13592,Tuesday
07/10/2015,0.002461695132908130,0.6,-6.6418554148632,-7.85391774426391,Wednesday
08/10/2015,0.0026079076584239600,0.633798841028638,5.93950581293555,5.63314017143967,Thursday
09/10/2015,0.002598460782426800,0.635190847457627,-0.362239666218437,0.219629058760949,Friday
10/10/2015,0.002582539327853730,0.635190847457627,-0.612726375581484000,0.000000000000000,Saturday
11/10/2015,0.002411436945324000,0.59931,-6.625354382189720000,-5.64882941894414,Sunday
12/10/2015,0.002560001171882200,0.63,6.160817385098120000,5.12088902237573,Monday
13/10/2015,0.002402029062707110,0.601639343658679,-6.170782689874460000,-4.50169148274937,Tuesday
14/10/2015,0.001908951026385900,0.483236302162478,-20.527563299567500000,-19.680069587233200,Wednesday
15/10/2015,0.0021981835111052900,0.559861985973115,15.1513831796396,15.856773066869700,Thursday
16/10/2015,0.0019981931520134900,0.525,-9.0979828609141400000,-6.22688927745652,Friday
17/10/2015,0.001923245666963270,0.52299,-3.75076278160091,-0.382857142857143,Saturday
18/10/2015,0.0019166418136488400,0.505,-0.343370242703171,-3.43983632574237,Sunday
19/10/2015,0.0018893727139703700,0.499479725306838,-1.4227540839545800000,-1.09312370161624,Monday
20/10/2015,0.0016247502965427900,0.440034716540035,-14.0058346069525000000,-11.901385732981500,Tuesday
21/10/2015,0.001566929036209290,0.42,-3.55877826005229,-4.55298543205107,Wednesday
22/10/2015,0.001983129459483550,0.546183513734658,26.561536205949100000,30.0436937463471,Thursday
23/10/2015,0.0020275810894268800,0.56491,2.24148906319541,3.42860701475503,Friday
24/10/2015,0.0019606422875924900,0.55606,-3.3014118243384800000,-1.56662,Saturday
25/10/2015,0.002182714655060220,0.624364857977791,11.3265111577501,12.2837208175001,Sunday
26/10/2015,0.002443359883804430,0.700519544126242,11.941333153188500000,12.197144854549100,Monday
27/10/2015,0.002808200762904260,0.83,14.931933749020800000,18.4834894271592,Tuesday
28/10/2015,0.0032518498909737900,0.99,15.7983408426506,19.28,Wednesday
29/10/2015,0.003745581603165010,1.17940672121566,15.1831028105473,19.1319920419859,Thursday
30/10/2015,0.003411566401065280,1.12067336586791,-8.917579096861430000,-4.97990678628754,Friday
31/10/2015,0.002831223621677410,0.889342571595558,-17.011035728533800000,-20.6421247544504,Saturday
01/11/2015,0.003001325788877000,0.99,6.008079541905270000,11.3181839731178,Sunday
02/11/2015,0.0027091468796444100,0.9878,-9.73499479181545,-0.222222222222222,Monday
03/11/2015,0.0026123778845130400,1.04736265341905,-3.5719360902304200000,6.02982925886313,Tuesday
04/11/2015,0.0019704959225230800,0.799,-24.5707929850130000000,-23.7131477438388,Wednesday
05/11/2015,0.0022802133823428900,0.87638,15.7177417258108000000,9.6846057571965,Thursday
06/11/2015,0.002572965371399890,0.959652834599649,12.838797953032,9.50190951409765,Friday
07/11/2015,0.0023592223969170000,0.911850192869667,-8.30726199655759,-4.981243216972780,Saturday
08/11/2015,0.0026852837045863900,1,13.8207109298166000000,9.66713697267732,Sunday
09/11/2015,0.002622894676438660,0.998,-2.3233682177109,-0.2,Monday
10/11/2015,0.002669725390521080,0.901914669783752,1.785459191445930000,-9.62778859882244,Tuesday
11/11/2015,0.002427949092285300,0.750047340736411,-9.056223501271410000,-16.838325634924400,Wednesday
12/11/2015,0.0026072298175655900,0.88,7.38403971689302,17.3259276055827,Thursday
13/11/2015,0.002668367527362850,0.89998421975453,2.34492983262769,2.27093406301477,Friday
14/11/2015,0.0026422687776771700,0.88,-0.978079271991194,-2.22050779512342,Saturday
15/11/2015,0.002844389795487400,0.91,7.64952526850487,3.41,Sunday
16/11/2015,0.002761512730263750,0.914427235534775,-2.913702803853880000,0.486509399425824,Monday
17/11/2015,0.0029753915895131800,0.999284628872005,7.74498907448464,9.279840980196060,Tuesday
18/11/2015,0.0029687860635058100,0.996753607247224,-0.2220052658161460000,-0.253283354076808,Wednesday
19/11/2015,0.002881383741249490,0.94,-2.94404246000493,-5.69384518245816,Thursday
20/11/2015,0.002857671122916790,0.92,-0.822959399445254000,-2.13,Friday
21/11/2015,0.002945641579941710,0.96,3.078396821784360000,4.35,Saturday
22/11/2015,0.0029964447389985600,0.97,1.72468909329611,1.04,Sunday
23/11/2015,0.002848186492873840,0.92,-4.94780511701575,-5.15,Monday
24/11/2015,0.0028441396544758600,0.910014781998831,-0.142084740873015,-1.08534978273576,Tuesday
25/11/2015,0.00264469476680692,0.87,-7.01248573905543,-4.39715736385504,Wednesday
26/11/2015,0.0024107226966081100,0.858832719462303,-8.84684588691862,-1.2835954641031,Thursday
27/11/2015,0.002449419321420220,0.88,1.60518772509821,2.46465697661698,Friday
28/11/2015,0.0025452634846783200,0.907557786090006,3.91293407461683,3.13156660113705,Saturday
29/11/2015,0.00234054932082646,0.87,-8.04294585154639,-4.13833550498362,Sunday
30/11/2015,0.0023318062837279400,0.88,-0.373546373098123,1.15,Monday
01/12/2015,0.0023812863437682900,0.863293395675044,2.1219627198724500000,-1.89847776419955,Tuesday
02/12/2015,0.0022827084016131200,0.82,-4.1396929190453600000,-5.01491102468022,Wednesday
03/12/2015,0.0022978318527817700,0.83,0.6625222546148570000,1.22,Thursday
04/12/2015,0.0023125102589445100,0.84,0.6387937457203510000,1.20,Friday
05/12/2015,0.0022342392370603700,0.86993,-3.3846778227857400000,3.56309523809524,Saturday
06/12/2015,0.0020975079460974500,0.82499,-6.1198142389988600000,-5.16593,Sunday
07/12/2015,0.0019981049630915,0.78994398012858,-4.73909923396933,-4.2480539002194,Monday
08/12/2015,0.0019202817118100000,0.79461,-3.89485300917779,0.590677312416573,Tuesday
09/12/2015,0.001927794579863960,0.80511,0.391237806815261,1.32140,Wednesday
10/12/2015,0.0020295387718210400,0.84374,5.27775070123186,4.79810,Thursday
11/12/2015,0.001982543451245790,0.899800105201637,-2.31556653303463,6.64423936303091,Friday
12/12/2015,0.0022025637170663600,0.96,11.0978786206332,6.69036316514686,Saturday
13/12/2015,0.002117708699786910,0.91994,-3.85255675565518,-4.17291666666667,Sunday
14/12/2015,0.002234804902933100,0.99,5.529381975810580000,7.6157140683088,Monday
15/12/2015,0.0021523063594482200,1,-3.6915322396422,1.01010101010101,Tuesday
16/12/2015,0.0019093126375680700,0.8671,-11.2899225899442000000,-13.29,Wednesday
17/12/2015,0.002060318522395600,0.94,7.9089134935947,8.40733479414139,Thursday
18/12/2015,0.0019431068264511300,0.9,-5.68900850380086,-4.25531914893617,Friday
19/12/2015,0.0019365433956187800,0.893520944476914,-0.3377802364236130000,-0.719895058120667,Saturday
20/12/2015,0.0021711892724532800,0.96,12.1167373457967000000,7.44012280115093,Sunday
21/12/2015,0.0020793339978447700,0.91,-4.2306433517295600000,-5.21,Monday
22/12/2015,0.0020217411657265600,0.88,-2.7697730224151100000,-3.30,Tuesday
23/12/2015,0.00196746652555182,0.87093,-2.6845493921194,-1.03068181818182,Wednesday
24/12/2015,0.0019084023340577100,0.87,-3.00204301964142,-0.106782405015328,Thursday
25/12/2015,0.0019001297634600900,0.865924904734074,-0.4334814755770380000,-0.468401754704138,Friday
26/12/2015,0.0020395889155138400,0.853,7.3394541117969900000,-1.49261265768112,Saturday
27/12/2015,0.0020556372913020400,0.86893,0.7868436460960510000,1.86752637749121,Sunday
28/12/2015,0.0020008079242756900,0.842445938047925,-2.6672685525967000000,-3.04789361077129,Monday
29/12/2015,0.001993786705307730,0.86,-0.350919190331663,2.08370189222473,Tuesday
30/12/2015,0.0021042809195140700,0.896515517241379,5.54192752475425,4.24599037690453,Wednesday
31/12/2015,0.0022082626279983300,0.94884,4.9414366456486200000,5.83642800959273,Thursday
01/01/2016,0.002117360405604870,0.92037,-4.11645885054252,-3.00051,Friday
02/01/2016,0.002186700737467190,0.94999,3.274847856735630000,3.21827,Saturday
03/01/2016,0.002225023080100370,0.957062928112215,1.752518850730710000,0.744526585776166,Sunday
04/01/2016,0.0021917228172346200,0.95,-1.49662550305985,-0.737979489618981,Monday
05/01/2016,0.0021785681548393800,0.9426,-0.6001973557877970000,-0.778947368421053,Tuesday
06/01/2016,0.002205824972466880,0.95,1.25113449248548,0.785062592828347,Wednesday
07/01/2016,0.002046884111515040,0.939947483343074,-7.205506462921620000,-1.05815964809747,Thursday
08/01/2016,0.002168961321875460,0.985,5.964050904184420000,4.79308870498695,Friday
09/01/2016,0.0021560972764753800,0.969910045587376,-0.593097040059557,-1.53197506727147,Saturday
10/01/2016,0.002229255691132780,1,3.39309434020499,3.10234485656879,Sunday
11/01/2016,0.002384917349334060,1.07090673290473,6.982674029742260000,7.090673290473,Monday
12/01/2016,0.002665312066435240,1.17745,11.756999343372400000,9.94888385903428,Tuesday
13/01/2016,0.0026310478646141600,1.13743,-1.28556060104838,-3.39887,Wednesday
14/01/2016,0.0027125586264846600,1.16592069608416,3.0980341698364900000,2.50483072225631,Thursday
15/01/2016,0.0035095422141696700,1.29089104734074,29.3812483867993000000,10.71859790089520,Friday
16/01/2016,0.0031225970537491500,1.21179,-11.0255166288709000000,-6.12763156919321,Saturday
17/01/2016,0.0034274464747282400,1.31093687901812,9.7626884203029700000,8.18185321038464,Sunday
18/01/2016,0.003809760687971210,1.46624418176505,11.1544911368246,11.84704658421490,Monday
19/01/2016,0.003577957548263620,1.35304659848042,-6.084454082364710000,-7.72024091842355,Tuesday
20/01/2016,0.0034630103268371900,1.45662153009936,-3.212649112682,7.65494194621700,Wednesday
21/01/2016,0.003654863497889080,1.49593,5.54006927340329,2.69860558067947,Thursday
22/01/2016,0.003989014889342570,1.52,9.142650379322890000,1.6090325082056,Friday
23/01/2016,0.005208083955018320,2.01225053594389,30.560654685264000000,32.3849036805191,Saturday
24/01/2016,0.005208577996526600,2.1013847849211,0.009486051157143110,4.42958008384377,Sunday
25/01/2016,0.0064638047295337000,2.53372158971362,24.0992212047926,20.5739000251091,Monday
26/01/2016,0.006086232141499070,2.38058670368206,-5.84133654764457,-6.04387185447903,Tuesday
27/01/2016,0.006085003283878480,2.40130981823495,-0.020190778005508800,0.87050450718042,Wednesday
28/01/2016,0.0067206297913461400,2.54645331911163,10.4457874189104,6.04434712149579,Thursday
29/01/2016,0.006563682018941700,2.48763545119813,-2.33531346432048,-2.30979564683399,Friday
30/01/2016,0.006469416373314360,2.44067,-1.436170206833680000,-1.88795553526582,Saturday
31/01/2016,0.006121803375135030,2.24267177966102,-5.373173994692870000,-8.11245356148025,Sunday
01/02/2016,0.005838525163444780,2.16739736703682,-4.627365407403360000,-3.35646140049873,Monday
02/02/2016,0.006560334486514670,2.44653,12.362870808353500000,12.8787013036192,Tuesday
03/02/2016,0.00687316578730181,2.53,4.76852668762838,3.41177095723331,Wednesday
04/02/2016,0.006543287074228690,2.55007,-4.79951631142918,0.793280632411067,Thursday
05/02/2016,0.006671489544993480,2.56451,1.959297663550890000,0.56626,Friday
06/02/2016,0.006804071793794530,2.54902,1.987296058952000000,-0.60401,Saturday
07/02/2016,0.007725018891252590,2.89807110052601,13.535234861836500000,13.6935410677833,Sunday
08/02/2016,0.00858589261889139,3.18377219345412,11.1439692220508,9.85831896519910,Monday
09/02/2016,0.01042397781216950,3.89347676504968,21.40820150992570000,22.29131132732180,Tuesday
10/02/2016,0.01154809719629380,4.37768284453536,10.78397713790170000,12.43634182775200,Wednesday
11/02/2016,0.015549076645525200,5.87194032261835,34.646222500755,34.13352522666790,Thursday
12/02/2016,0.014309398819516700,5.47040384395091,-7.972678084169460000,-6.83822478782263,Friday
13/02/2016,0.013395307037248600,5.21879062419638,-6.388051614169580000,-4.59953646809385,Saturday
14/02/2016,0.012694412124214000,5.15584398305085,-5.232391546424490000,-1.20615379459150,Sunday
15/02/2016,0.012905347529220400,5.15268737580363,1.661639806100600000,-0.06122387057477,Monday
16/02/2016,0.010471737208771100,4.26236679544126,-18.857379198344700000,-17.27876184655030,Tuesday
17/02/2016,0.009175918676305280,3.81098028872005,-12.374437083662200000,-10.59004371008100,Wednesday
18/02/2016,0.010365380685865100,4.366827735827,12.962865643429600000,14.5854191046901,Thursday
19/02/2016,0.010927909155853900,4.58564058328463,5.426992862460900000,5.01079641091431,Friday
20/02/2016,0.009883078383679470,4.35048920105202,-9.561122418507030000,-5.12799418013207,Saturday
21/02/2016,0.010540762283207200,4.62442860549386,6.654646194183820000,6.29674944085821,Sunday
22/02/2016,0.012784588120464400,5.59370853594389,21.287130636006300000,20.95999339893620,Monday
23/02/2016,0.013355954503690600,5.60993619696084,4.469181000141950000,0.29010558760212,Tuesday
24/02/2016,0.014703662437250000,6.23428100935126,10.090689760787900000,11.12926761499810,Wednesday
25/02/2016,0.0143183330997651,6.07227434482759,-2.62063509094655,-2.59864231786575,Thursday
26/02/2016,0.013608300740814600,5.87555043717125,-4.95890376347054,-3.23970717535038,Friday
27/02/2016,0.014576198833510400,6.31073388778492,7.112556601522180000,7.40668393995077,Saturday
28/02/2016,0.01500531543679470,6.49883606838106,2.94395410069304,2.98067045673137,Sunday
29/02/2016,0.01446688551675000,6.33325343074226,-3.58826125523766000,-2.54788143440659,Monday
01/03/2016,0.01738964623976650,7.52637569959088,20.20310950572240000,18.83901034272660,Tuesday
02/03/2016,0.02013518045826570,8.51878790765634,15.78832703462790000,13.18579151077200,Wednesday
03/03/2016,0.022145482258355200,9.28491024430157,9.98402673497893,8.99332563446814,Thursday
04/03/2016,0.02445818370400680,9.97869814319112,10.4432200602859,7.47220899970841,Friday
05/03/2016,0.027059187424751200,10.7510062758621,10.6344925372292,7.73956804373282,Saturday
06/03/2016,0.027208980865318400,10.9844067209234,0.553577009597055000,2.1709637132789,Sunday
07/03/2016,0.022933713796389900,9.47688401578024,-15.712705632344800000,-13.7242069002379,Monday
08/03/2016,0.02375360511570340,9.7728496277031,3.57504818710419,3.12302663438783,Tuesday
09/03/2016,0.02864468536369090,11.8170986516657,20.59089651513160000,20.9176350996721,Wednesday
10/03/2016,0.026818528647359100,11.1656511233197,-6.375202566011,-5.5127535747040,Thursday
11/03/2016,0.026513918887090900,11.122905396844,-1.135818315290750000,-0.382832366904467,Friday
12/03/2016,0.03237830648308590,13.283658818235,22.1181471549657,19.426160200950,Saturday
13/03/2016,0.034822364363470600,14.3400544862653,7.54844260202877,7.95259561002985,Sunday
14/03/2016,0.02966406310087100,12.311385849211,-14.8131850231593,-14.1468684027479,Monday
15/03/2016,0.031407065471782000,13.0422990222092,5.8758045551077,5.93688786908618,Tuesday
16/03/2016,0.03046063857921170,12.7028209514904,-3.01342031913369,-2.6029005326493,Wednesday
17/03/2016,0.026397967072978400,11.0503306107539,-13.3374469339127,-13.0088454135270,Thursday
18/03/2016,0.02652506172867910,10.8461398468732,0.481456224827241,-1.8478249300703,Friday
19/03/2016,0.025668555315751400,10.5016330590298,-3.22904588003895,-3.1763078174095,Saturday
20/03/2016,0.024852321245168800,10.2405717878434,-3.179898753716460000,-2.4859111884692,Sunday
21/03/2016,0.02875295071476760,11.8347655233781,15.6952319709656,15.5674289342629,Monday
22/03/2016,0.027115953947038200,11.2960089403857,-5.69331747537352,-4.5523215641928,Tuesday
23/03/2016,0.029721783760831400,12.4052275651666,9.609950728205260000,9.8195622067472,Wednesday
24/03/2016,0.027004097264083100,11.167820943308,-9.143753008289430000,-9.97488047162625,Thursday
25/03/2016,0.02559269185812260,10.6561121274109,-5.22663428500439,-4.58199337627926,Friday
26/03/2016,0.026395207901138900,11.0021322945646,3.13572346146776,3.2471520852678,Saturday
27/03/2016,0.024412548183475100,10.3864397071888,-7.511438156083830000,-5.5961205600116,Sunday
28/03/2016,0.027562878673067000,11.6568222752776,12.904554108466100000,12.2311649025366,Monday
29/03/2016,0.02810763935955530,11.6889505213326,1.97642885182603,0.2756175336321,Tuesday
30/03/2016,0.028747333398701900,11.8662580976037,2.27587251623511,1.5168819129443,Wednesday
31/03/2016,0.02735981643662540,11.3805020005845,-4.82659362812119,-4.0935911980315,Thursday
01/04/2016,0.027887497969393100,11.634682565751,1.92867351281391,2.23347410468752,Friday
02/04/2016,0.027694972891040900,11.6253264757452,-0.690363397116152000,-0.0804155158761401,Saturday
03/04/2016,0.027637396207259300,11.6097399362946,-0.207895793969979000,-0.1340739933895,Sunday
04/04/2016,0.026518155915620900,11.1254464348334,-4.049731325067510000,-4.1714414286507,Monday
05/04/2016,0.02470156493444310,10.4364448877849,-6.85036692203665,-6.1930238133300,Tuesday
06/04/2016,0.02541808791677670,10.7240740794857,2.90071897968903000,2.7560073836777,Wednesday
07/04/2016,0.02394567112513000,10.0923154412624,-5.79279132430280000,-5.8910320232849,Thursday
08/04/2016,0.023204691765565800,9.71449246171829,-3.09441884377412,-3.74366994118497,Friday
